수집시간,정산회차,타이밍,시간대,롱숏_롱,롱숏_숏,청산금액,청산_롱,청산_숏,청산비율,펀딩_바이낸스,펀딩_OKX,펀딩_바이비트,미결제_비중,미결제_BTC,미결제_USD,BTC_현재가,업비트_KRW,달러환율,김치프리미엄,테이커_매수비율,매수벽_1가격,매수벽_1BTC,매도벽_1가격,매도벽_1BTC
2026-06-18 17:00,3차(17:00),정산_기준,12시간,38.07%,61.93%,134.33M,106.64M,27.69M,79.39% 롱포지션,+0.002%,+0.003%,-0.001%,18.37%,8.65B,134.23K,"$64,456.66","96,977,000",1518.88,-0.860%,40.4%,"$64,500",186.4BTC,,,"$64,500",153.9BTC,,
2026-06-18 17:00,3차(17:00),정산_기준,24시간,43.72%,56.28%,484.36M,356.31M,128.06M,73.56% 롱포지션,+0.002%,+0.003%,-0.001%,18.37%,8.65B,134.23K,"$64,456.66","96,977,000",1518.88,-0.860%,40.4%,"$64,500",186.4BTC,,,"$64,500",153.9BTC,,
2026-06-18 17:30,3차(17:00),정산_30분후,1시간,55.54%,44.46%,6.21M,717.23K,5.49M,88.45% 숏포지션,+0.002%,+0.003%,+0.001%,18.41%,8.69B,134.73K,"$64,569.7","97,182,000",1518.88,-0.864%,52.9%,"$64,500",187.1BTC,,,"$64,500",152.5BTC,,
2026-06-18 18:00,3차(17:00),정산_1시간후,1시간,53.01%,46.99%,2.81M,665.20K,2.15M,76.34% 숏포지션,+0.001%,+0.003%,+0.002%,18.49%,8.68B,134.77K,"$64,392.61","96,960,000",1518.88,-0.784%,36.4%,"$64,500",196.3BTC,,,"$64,500",131.2BTC,,
2026-06-18 20:00,-,일반,1시간,41.5%,58.5%,7.16M,5.23M,1.94M,72.96% 롱포지션,+0.003%,+0.004%,+0.007%,18.44%,8.65B,134.99K,"$64,083.43","96,715,000",1518.88,-0.643%,63.7%,"$64,000",164.6BTC,,,"$64,000",163.3BTC,,
2026-06-18 22:00,-,일반,1시간,46.85%,53.15%,5.79M,3.23M,2.56M,55.79% 롱포지션,+0.004%,+0.004%,+0.003%,18.41%,8.70B,135.24K,"$64,362.08","97,152,000",1518.88,-0.588%,51.0%,"$64,500",179.9BTC,,,"$64,500",187.8BTC,,
2026-06-19 00:00,1차(01:00),정산_1시간전,1시간,51.15%,48.85%,19.03M,10.88M,8.15M,57.16% 롱포지션,+0.001%,+0.004%,-0.001%,18.48%,8.60B,135.23K,"$63,752.2","96,184,000",1518.88,-0.618%,36.7%,"$63,500",227.5BTC,,,"$63,500",85.6BTC,,
2026-06-19 00:30,1차(01:00),정산_30분전,1시간,50.57%,49.43%,52.31M,48.43M,3.87M,92.6% 롱포지션,+0.001%,+0.004%,-0.001%,18.25%,8.53B,134.69K,"$63,296.88","95,799,000",1518.88,-0.440%,60.1%,"$63,500",183.9BTC,,,"$63,500",179.7BTC,,
2026-06-19 01:00,1차(01:00),정산_기준,1시간,56.57%,43.43%,178.69M,175.01M,3.68M,97.94% 롱포지션,+0.001%,+0.004%,-0.003%,18.13%,8.32B,133.56K,"$62,422.93","94,691,000",1518.88,-0.203%,44.8%,"$62,500",296.5BTC,,,"$62,500",200.4BTC,,
2026-06-19 01:00,1차(01:00),정산_기준,4시간,55.74%,44.26%,244.53M,225.01M,19.51M,92.02% 롱포지션,+0.001%,+0.004%,-0.003%,18.13%,8.32B,133.56K,"$62,422.93","94,691,000",1518.88,-0.203%,44.8%,"$62,500",296.5BTC,,,"$62,500",200.4BTC,,
2026-06-19 01:00,1차(01:00),정산_기준,12시간,50.13%,49.87%,335.88M,300.10M,35.78M,89.35% 롱포지션,+0.001%,+0.004%,-0.003%,18.13%,8.32B,133.56K,"$62,422.93","94,691,000",1518.88,-0.203%,44.8%,"$62,500",296.5BTC,,,"$62,500",200.4BTC,,
2026-06-19 01:00,1차(01:00),정산_기준,24시간,41.53%,58.47%,582.14M,471.99M,110.15M,81.08% 롱포지션,+0.001%,+0.004%,-0.003%,18.13%,8.32B,133.56K,"$62,422.93","94,691,000",1518.88,-0.203%,44.8%,"$62,500",296.5BTC,,,"$62,500",200.4BTC,,
2026-06-19 01:30,1차(01:00),정산_30분후,1시간,60.3%,39.7%,158.39M,154.03M,4.36M,97.25% 롱포지션,0.000%,+0.002%,-0.023%,18.15%,8.39B,133.95K,"$62,597.54","94,919,000",1518.88,-0.104%,59.8%,"$62,500",313.9BTC,,,"$62,500",222.8BTC,,
2026-06-19 02:00,1차(01:00),정산_1시간후,1시간,55.35%,44.65%,33.78M,30.47M,3.31M,90.2% 롱포지션,-0.001%,+0.001%,-0.020%,18.12%,8.39B,133.84K,"$62,678.24","94,894,000",1518.88,-0.290%,16.9%,"$62,500",292.5BTC,,,"$62,500",223.6BTC,,
2026-06-19 04:00,-,일반,1시간,39.2%,60.8%,5.15M,2.05M,3.10M,60.26% 숏포지션,+0.003%,0.000%,-0.017%,18.27%,8.42B,134.31K,"$62,688.65","94,973,000",1518.88,-0.265%,33.8%,"$62,500",172.5BTC,,,"$62,500",119.6BTC,,
2026-06-19 06:00,-,일반,1시간,55.62%,44.38%,24.24M,1.48M,22.76M,93.9% 숏포지션,+0.007%,0.000%,-0.010%,18.26%,8.39B,133.07K,"$63,073.69","95,333,000",1518.88,-0.464%,50.2%,"$63,000",208.6BTC,,,"$63,000",161.5BTC,,
2026-06-19 08:00,2차(09:00),정산_1시간전,1시간,43.98%,56.02%,2.09M,1.41M,682.31K,67.39% 롱포지션,+0.007%,+0.001%,-0.006%,18.21%,8.35B,132.92K,"$62,856.94","94,908,000",1518.88,-0.547%,56.6%,"$63,000",151.0BTC,,,"$63,000",201.6BTC,,
2026-06-19 08:30,2차(09:00),정산_30분전,1시간,45.27%,54.73%,1.52M,1.13M,395.01K,74.06% 롱포지션,+0.007%,+0.001%,-0.005%,18.20%,8.35B,132.98K,"$62,912.45","94,936,000",1518.88,-0.616%,44.5%,"$63,000",131.3BTC,,,"$63,000",170.8BTC,,
2026-06-19 09:00,2차(09:00),정산_기준,1시간,57.32%,42.68%,1.96M,1.15M,807.96K,58.72% 롱포지션,+0.006%,0.000%,-0.005%,18.22%,8.37B,133.02K,"$62,923.04","94,974,000",1518.88,-0.574%,70.0%,"$63,000",177.4BTC,,,"$63,000",136.0BTC,,
2026-06-19 09:00,2차(09:00),정산_기준,4시간,49.41%,50.59%,30.60M,6.29M,24.31M,79.43% 숏포지션,+0.006%,0.000%,-0.005%,18.22%,8.37B,133.02K,"$62,923.04","94,974,000",1518.88,-0.574%,70.0%,"$63,000",177.4BTC,,,"$63,000",136.0BTC,,
2026-06-19 09:00,2차(09:00),정산_기준,12시간,48.32%,51.68%,357.98M,290.08M,67.91M,81.03% 롱포지션,+0.006%,0.000%,-0.005%,18.22%,8.37B,133.02K,"$62,923.04","94,974,000",1518.88,-0.574%,70.0%,"$63,000",177.4BTC,,,"$63,000",136.0BTC,,
2026-06-19 09:00,2차(09:00),정산_기준,24시간,43.06%,56.94%,469.50M,375.83M,93.66M,80.05% 롱포지션,+0.006%,0.000%,-0.005%,18.22%,8.37B,133.02K,"$62,923.04","94,974,000",1518.88,-0.574%,70.0%,"$63,000",177.4BTC,,,"$63,000",136.0BTC,,
2026-06-19 09:30,2차(09:00),정산_30분후,1시간,52.54%,47.46%,3.31M,1.41M,1.90M,57.39% 숏포지션,+0.006%,0.000%,-0.002%,18.21%,8.37B,133.10K,"$63,000.92","94,987,000",1536.24,-1.804%,57.5%,"$63,000",163.6BTC,,,"$63,000",190.6BTC,,
2026-06-19 10:00,2차(09:00),정산_1시간후,1시간,49.16%,50.84%,3.17M,1.12M,2.05M,64.55% 숏포지션,+0.006%,0.000%,-0.006%,18.23%,8.38B,133.14K,"$63,001.47","95,070,000",1536.24,-1.745%,41.6%,"$63,000",163.1BTC,,,"$63,000",207.4BTC,,
2026-06-19 12:00,-,일반,1시간,63.2%,36.8%,3.89M,2.99M,892.31K,77.04% 롱포지션,+0.005%,+0.001%,-0.006%,18.20%,8.40B,133.37K,"$63,004.48","95,152,000",1536.24,-1.668%,40.9%,"$63,000",142.1BTC,,,"$63,000",188.5BTC,,
2026-06-19 14:00,-,일반,1시간,45.85%,54.15%,24.65M,22.91M,1.74M,92.95% 롱포지션,+0.003%,+0.002%,-0.003%,18.27%,8.32B,133.25K,"$62,444.11","94,125,000",1536.24,-1.914%,40.3%,"$62,500",123.3BTC,,,"$62,500",248.4BTC,,
2026-06-19 16:00,3차(17:00),정산_1시간전,1시간,60.51%,39.49%,2.88M,1.14M,1.75M,60.54% 숏포지션,+0.002%,+0.004%,-0.003%,18.16%,8.36B,132.99K,"$62,894.35","94,717,000",1536.24,-1.935%,69.7%,"$63,000",171.0BTC,,,"$63,000",169.5BTC,,
2026-06-19 16:30,3차(17:00),정산_30분전,1시간,44.75%,55.25%,3.21M,1.67M,1.54M,52.01% 롱포지션,+0.003%,+0.004%,-0.003%,18.06%,8.34B,132.98K,"$62,726.15","94,556,000",1536.24,-1.972%,64.9%,"$63,000",97.3BTC,,,"$63,000",179.2BTC,,
2026-06-19 17:00,3차(17:00),정산_기준,1시간,54.16%,45.84%,7.72M,6.30M,1.43M,81.53% 롱포지션,+0.002%,+0.003%,-0.003%,18.10%,8.33B,133.10K,"$62,607.82","94,318,000",1536.24,-1.894%,57.3%,"$62,500",157.7BTC,,,"$62,500",204.2BTC,,
2026-06-19 17:00,3차(17:00),정산_기준,4시간,54.43%,45.57%,37.90M,32.52M,5.38M,85.8% 롱포지션,+0.002%,+0.003%,-0.003%,18.10%,8.33B,133.10K,"$62,607.82","94,318,000",1536.24,-1.894%,57.3%,"$62,500",157.7BTC,,,"$62,500",204.2BTC,,
2026-06-19 17:00,3차(17:00),정산_기준,12시간,53.79%,46.21%,108.73M,71.35M,37.38M,65.62% 롱포지션,+0.002%,+0.003%,-0.003%,18.10%,8.33B,133.10K,"$62,607.82","94,318,000",1536.24,-1.894%,57.3%,"$62,500",157.7BTC,,,"$62,500",204.2BTC,,
2026-06-19 17:00,3차(17:00),정산_기준,24시간,49.55%,50.45%,453.21M,367.04M,86.17M,80.99% 롱포지션,+0.002%,+0.003%,-0.003%,18.10%,8.33B,133.10K,"$62,607.82","94,318,000",1536.24,-1.894%,57.3%,"$62,500",157.7BTC,,,"$62,500",204.2BTC,,
2026-06-19 17:30,3차(17:00),정산_30분후,1시간,50.18%,49.82%,6.92M,6.00M,910.36K,86.84% 롱포지션,+0.001%,+0.003%,-0.009%,18.09%,8.33B,132.95K,"$62,682.62","94,489,000",1536.24,-1.868%,60.3%,"$62,500",164.3BTC,,,"$62,500",187.0BTC,,
2026-06-19 18:00,3차(17:00),정산_1시간후,1시간,38.8%,61.2%,2.03M,838.99K,1.19M,58.57% 숏포지션,+0.001%,+0.003%,-0.009%,18.09%,8.33B,133.18K,"$62,636.78","94,468,000",1536.24,-1.750%,18.4%,"$62,500",161.2BTC,,,"$62,500",194.4BTC,,
2026-06-19 20:00,-,일반,1시간,41.09%,58.91%,3.67M,2.87M,799.64K,78.2% 롱포지션,0.000%,+0.001%,-0.005%,18.19%,8.35B,133.48K,"$62,543.04","94,400,000",1536.24,-1.682%,60.2%,"$62,500",166.3BTC,,,"$62,500",249.2BTC,,
2026-06-19 22:00,-,일반,1시간,52.71%,47.29%,12.65M,5.61M,7.04M,55.65% 숏포지션,+0.002%,0.000%,-0.006%,18.17%,8.35B,133.24K,"$62,818.08","94,951,000",1536.24,-1.578%,56.3%,"$63,000",893.4BTC,,,"$63,000",161.6BTC,,
2026-06-20 00:00,1차(01:00),정산_1시간전,1시간,49.29%,50.71%,3.70M,1.88M,1.82M,50.84% 롱포지션,+0.002%,-0.001%,-0.007%,17.96%,8.39B,132.80K,"$63,201.96","95,480,000",1536.24,-1.605%,32.8%,"$63,000",180.0BTC,,,"$63,000",182.7BTC,,
2026-06-20 00:30,1차(01:00),정산_30분전,1시간,51.67%,48.33%,2.52M,929.32K,1.59M,63.17% 숏포지션,+0.002%,-0.001%,-0.007%,17.96%,8.38B,132.97K,"$63,057.14","95,217,000",1536.24,-1.729%,35.0%,"$63,000",168.9BTC,,,"$63,000",239.8BTC,,
2026-06-20 01:00,1차(01:00),정산_기준,1시간,65.06%,34.94%,2.03M,857.05K,1.17M,57.8% 숏포지션,+0.003%,0.000%,-0.006%,17.98%,8.38B,132.74K,"$63,201.06","95,472,000",1536.24,-1.679%,59.2%,"$63,000",443.5BTC,,,"$63,000",174.0BTC,,
2026-06-20 01:00,1차(01:00),정산_기준,4시간,54.35%,45.65%,36.49M,11.45M,25.04M,68.63% 숏포지션,+0.003%,0.000%,-0.006%,17.98%,8.38B,132.74K,"$63,201.06","95,472,000",1536.24,-1.679%,59.2%,"$63,000",443.5BTC,,,"$63,000",174.0BTC,,
2026-06-20 01:00,1차(01:00),정산_기준,12시간,47.94%,52.06%,89.02M,52.82M,36.20M,59.33% 롱포지션,+0.003%,0.000%,-0.006%,17.98%,8.38B,132.74K,"$63,201.06","95,472,000",1536.24,-1.679%,59.2%,"$63,000",443.5BTC,,,"$63,000",174.0BTC,,
2026-06-20 01:00,1차(01:00),정산_기준,24시간,47.89%,52.11%,228.25M,137.07M,91.18M,60.05% 롱포지션,+0.003%,0.000%,-0.006%,17.98%,8.38B,132.74K,"$63,201.06","95,472,000",1536.24,-1.679%,59.2%,"$63,000",443.5BTC,,,"$63,000",174.0BTC,,
2026-06-20 01:30,1차(01:00),정산_30분후,1시간,62.9%,37.1%,3.36M,827.76K,2.54M,75.4% 숏포지션,+0.004%,0.000%,+0.002%,17.98%,8.40B,132.69K,"$63,310.35","95,468,000",1536.24,-1.708%,72.8%,"$63,000",216.8BTC,,,"$63,500",83.4BTC,,
2026-06-20 02:00,1차(01:00),정산_1시간후,1시간,60.39%,39.61%,9.14M,6.86M,2.28M,75.08% 롱포지션,+0.005%,-0.001%,-0.002%,17.99%,8.37B,132.96K,"$62,964.21","95,125,000",1536.24,-1.622%,36.4%,"$63,000",209.9BTC,,,"$63,000",148.7BTC,,
2026-06-20 04:00,-,일반,1시간,68.61%,31.39%,3.67M,2.36M,1.31M,64.2% 롱포지션,+0.006%,0.000%,+0.002%,18.06%,8.38B,132.95K,"$63,090.81","95,264,000",1536.24,-1.673%,56.1%,"$63,000",183.5BTC,,,"$63,000",147.7BTC,,
2026-06-20 06:00,-,일반,1시간,55.34%,44.66%,1.98M,365.60K,1.62M,81.54% 숏포지션,+0.007%,+0.001%,+0.003%,18.08%,8.40B,133.00K,"$63,201.96","95,447,000",1536.24,-1.669%,45.9%,"$63,000",213.2BTC,,,"$63,000",166.2BTC,,
2026-06-20 08:00,2차(09:00),정산_1시간전,1시간,53.95%,46.05%,2.45M,530.50K,1.92M,78.32% 숏포지션,+0.006%,+0.002%,+0.003%,18.07%,8.40B,132.78K,"$63,323.49","95,722,000",1536.24,-1.579%,35.3%,"$63,500",244.1BTC,,,"$63,500",289.9BTC,,
2026-06-20 08:30,2차(09:00),정산_30분전,1시간,51.76%,48.24%,3.84M,587.32K,3.25M,84.71% 숏포지션,+0.006%,+0.002%,+0.002%,18.07%,8.40B,132.82K,"$63,306.71","95,670,000",1536.24,-1.588%,42.9%,"$63,000",117.3BTC,,,"$63,500",253.4BTC,,
2026-06-20 09:00,2차(09:00),정산_기준,1시간,53.61%,46.39%,10.62M,732.93K,9.89M,93.1% 숏포지션,+0.006%,+0.002%,+0.002%,18.04%,8.40B,132.65K,"$63,596.89","96,130,000",1536.24,-1.482%,56.2%,"$63,500",201.6BTC,,,"$63,500",146.1BTC,,
2026-06-20 09:00,2차(09:00),정산_기준,4시간,47.2%,52.8%,17.40M,2.29M,15.11M,86.84% 숏포지션,+0.006%,+0.002%,+0.002%,18.04%,8.40B,132.65K,"$63,596.89","96,130,000",1536.24,-1.482%,56.2%,"$63,500",201.6BTC,,,"$63,500",146.1BTC,,
2026-06-20 09:00,2차(09:00),정산_기준,12시간,56.24%,43.76%,74.09M,27.24M,46.85M,63.24% 숏포지션,+0.006%,+0.002%,+0.002%,18.04%,8.40B,132.65K,"$63,596.89","96,130,000",1536.24,-1.482%,56.2%,"$63,500",201.6BTC,,,"$63,500",146.1BTC,,
2026-06-20 09:00,2차(09:00),정산_기준,24시간,51.84%,48.16%,165.66M,101.06M,64.60M,61% 롱포지션,+0.006%,+0.002%,+0.002%,18.04%,8.40B,132.65K,"$63,596.89","96,130,000",1536.24,-1.482%,56.2%,"$63,500",201.6BTC,,,"$63,500",146.1BTC,,
2026-06-20 09:30,2차(09:00),정산_30분후,1시간,43.7%,56.3%,10.70M,914.54K,9.78M,91.45% 숏포지션,+0.006%,+0.002%,+0.001%,18.04%,8.40B,132.23K,"$63,580.09","96,180,000",1530.44,-1.116%,59.6%,"$63,500",206.8BTC,,,"$63,500",109.0BTC,,
2026-06-20 10:00,2차(09:00),정산_1시간후,1시간,40.76%,59.24%,10.72M,1.61M,9.11M,85.02% 숏포지션,+0.005%,+0.002%,-0.001%,18.06%,8.40B,132.23K,"$63,526.29","96,095,000",1530.44,-1.141%,55.2%,"$63,500",205.7BTC,,,"$63,500",173.2BTC,,
2026-06-20 12:00,-,일반,1시간,47.37%,52.63%,2.99M,2.49M,493.49K,83.48% 롱포지션,+0.003%,+0.001%,0.000%,18.03%,8.37B,132.14K,"$63,326.29","95,874,000",1530.44,-1.025%,30.7%,"$63,500",144.5BTC,,,"$63,500",149.1BTC,,
2026-06-20 14:00,-,일반,1시간,63.59%,36.41%,2.68M,472.59K,2.20M,82.34% 숏포지션,+0.003%,0.000%,-0.001%,18.00%,8.39B,132.14K,"$63,577.77","96,214,000",1530.44,-1.095%,43.0%,"$63,500",234.2BTC,,,"$63,500",174.1BTC,,
2026-06-20 16:00,3차(17:00),정산_1시간전,1시간,30.69%,69.31%,2.74M,495.14K,2.25M,81.96% 숏포지션,+0.002%,-0.002%,+0.001%,17.98%,8.44B,132.39K,"$63,737.25","96,468,000",1530.44,-1.012%,52.9%,"$63,500",273.2BTC,,,"$63,500",176.4BTC,,
2026-06-20 16:30,3차(17:00),정산_30분전,1시간,35.46%,64.54%,2.94M,967.17K,1.97M,67.08% 숏포지션,+0.003%,-0.002%,0.000%,17.97%,8.44B,132.39K,"$63,792.85","96,541,000",1530.44,-1.056%,53.7%,"$63,500",214.7BTC,,,"$64,000",166.3BTC,,
2026-06-20 17:00,3차(17:00),정산_기준,1시간,35.84%,64.16%,1.96M,952.10K,1.00M,51.34% 숏포지션,+0.003%,-0.002%,0.000%,17.90%,8.45B,132.73K,"$63,603.16","96,282,000",1530.44,-1.057%,37.7%,"$63,500",188.6BTC,,,"$63,500",235.9BTC,,
2026-06-20 17:00,3차(17:00),정산_기준,4시간,57.55%,42.45%,29.81M,4.05M,25.77M,86.43% 숏포지션,+0.003%,-0.002%,0.000%,17.90%,8.45B,132.73K,"$63,603.16","96,282,000",1530.44,-1.057%,37.7%,"$63,500",188.6BTC,,,"$63,500",235.9BTC,,
2026-06-20 17:00,3차(17:00),정산_기준,12시간,53.14%,46.86%,65.50M,13.10M,52.40M,80% 숏포지션,+0.003%,-0.002%,0.000%,17.90%,8.45B,132.73K,"$63,603.16","96,282,000",1530.44,-1.057%,37.7%,"$63,500",188.6BTC,,,"$63,500",235.9BTC,,
2026-06-20 17:00,3차(17:00),정산_기준,24시간,51.33%,48.67%,136.83M,46.87M,89.96M,65.75% 숏포지션,+0.003%,-0.002%,0.000%,17.90%,8.45B,132.73K,"$63,603.16","96,282,000",1530.44,-1.057%,37.7%,"$63,500",188.6BTC,,,"$63,500",235.9BTC,,
2026-06-20 17:30,3차(17:00),정산_30분후,1시간,50.87%,49.13%,1.53M,1.12M,409.12K,73.21% 롱포지션,+0.003%,-0.002%,+0.005%,17.92%,8.42B,132.63K,"$63,474.79","96,085,000",1530.44,-1.052%,33.7%,"$63,500",196.3BTC,,,"$63,500",196.8BTC,,
2026-06-20 18:00,3차(17:00),정산_1시간후,1시간,62.56%,37.44%,2.44M,1.54M,894.56K,63.32% 롱포지션,+0.003%,-0.001%,+0.007%,18.04%,8.43B,132.92K,"$63,431.81","95,998,000",1530.44,-1.072%,49.7%,"$63,500",208.4BTC,,,"$63,500",177.2BTC,,
2026-06-20 20:00,-,일반,1시간,44.51%,55.49%,6.33M,2.55M,3.78M,59.78% 숏포지션,+0.003%,0.000%,+0.004%,18.03%,8.44B,132.59K,"$63,689.62","96,346,000",1530.44,-1.141%,74.8%,"$63,500",177.6BTC,,,"$63,500",210.0BTC,,
2026-06-20 22:00,-,일반,1시간,60.03%,39.97%,2.45M,1.17M,1.28M,52.13% 숏포지션,+0.003%,0.000%,+0.003%,18.03%,8.43B,132.53K,"$63,620.66","96,196,000",1530.44,-1.169%,79.9%,"$63,500",148.5BTC,,,"$63,500",137.2BTC,,
2026-06-21 00:00,1차(01:00),정산_1시간전,1시간,39.87%,60.13%,42.98M,8.32M,34.67M,80.65% 숏포지션,+0.003%,0.000%,+0.005%,18.17%,8.44B,132.07K,"$63,903.84","96,648,000",1530.44,-1.192%,36.8%,"$64,000",184.5BTC,,,"$64,000",177.7BTC,,
2026-06-21 00:30,1차(01:00),정산_30분전,1시간,42.33%,57.67%,54.30M,2.76M,51.54M,94.91% 숏포지션,+0.003%,0.000%,+0.005%,18.20%,8.52B,132.82K,"$64,181.48","96,958,000",1530.44,-1.226%,50.0%,"$64,000",251.0BTC,,,"$64,000",309.1BTC,,
2026-06-21 01:00,1차(01:00),정산_기준,1시간,51.74%,48.26%,18.58M,1.09M,17.49M,94.14% 숏포지션,+0.004%,0.000%,+0.005%,18.16%,8.51B,132.85K,"$64,091.54","96,720,000",1530.44,-1.233%,60.3%,"$64,000",202.5BTC,,,"$64,000",192.0BTC,,
2026-06-21 01:00,1차(01:00),정산_기준,4시간,48.25%,51.75%,80.54M,25.03M,55.51M,68.92% 숏포지션,+0.004%,0.000%,+0.005%,18.16%,8.51B,132.85K,"$64,091.54","96,720,000",1530.44,-1.233%,60.3%,"$64,000",202.5BTC,,,"$64,000",192.0BTC,,
2026-06-21 01:00,1차(01:00),정산_기준,12시간,52.18%,47.82%,123.61M,34.81M,88.80M,71.84% 숏포지션,+0.004%,0.000%,+0.005%,18.16%,8.51B,132.85K,"$64,091.54","96,720,000",1530.44,-1.233%,60.3%,"$64,000",202.5BTC,,,"$64,000",192.0BTC,,
2026-06-21 01:00,1차(01:00),정산_기준,24시간,52.81%,47.19%,179.52M,57.35M,122.17M,68.06% 숏포지션,+0.004%,0.000%,+0.005%,18.16%,8.51B,132.85K,"$64,091.54","96,720,000",1530.44,-1.233%,60.3%,"$64,000",202.5BTC,,,"$64,000",192.0BTC,,
2026-06-21 01:30,1차(01:00),정산_30분후,1시간,56.42%,43.58%,1.63M,1.06M,568.99K,65.11% 롱포지션,+0.005%,+0.001%,+0.006%,18.23%,8.51B,132.90K,"$63,991.82","96,700,000",1530.44,-1.234%,52.7%,"$64,000",178.0BTC,,,"$64,000",201.4BTC,,
2026-06-21 02:00,1차(01:00),정산_1시간후,1시간,62.28%,37.72%,2.75M,1.78M,968.77K,64.81% 롱포지션,+0.005%,+0.001%,+0.004%,18.25%,8.49B,132.80K,"$63,995.75","96,710,000",1530.44,-1.226%,55.8%,"$64,000",228.2BTC,,,"$64,000",199.1BTC,,
2026-06-21 04:00,-,일반,1시간,24.75%,75.25%,4.22M,1.21M,3.01M,71.31% 숏포지션,+0.003%,0.000%,-0.001%,18.24%,8.41B,131.95K,"$63,798.63","96,536,000",1530.44,-1.129%,72.3%,"$64,000",97.5BTC,,,"$64,000",209.3BTC,,
2026-06-21 06:00,-,일반,1시간,42.14%,57.86%,1.14M,743.63K,391.76K,65.5% 롱포지션,0.000%,0.000%,-0.001%,18.23%,8.42B,131.81K,"$63,913.58","96,629,000",1530.44,-1.206%,63.9%,"$64,000",138.3BTC,,,"$64,000",244.6BTC,,
2026-06-21 08:00,2차(09:00),정산_1시간전,1시간,29.53%,70.47%,11.73M,1.04M,10.70M,91.16% 숏포지션,0.000%,0.000%,+0.001%,18.18%,8.45B,131.60K,"$64,253.97","97,105,000",1530.44,-1.229%,46.7%,"$64,000",2992.8BTC,,,"$64,500",130.9BTC,,
2026-06-21 08:30,2차(09:00),정산_30분전,1시간,30.29%,69.71%,5.11M,264.58K,4.85M,94.82% 숏포지션,+0.001%,0.000%,+0.001%,18.17%,8.46B,131.68K,"$64,300.74","97,180,000",1530.44,-1.223%,57.7%,"$64,000",1711.7BTC,,,"$64,500",178.4BTC,,
2026-06-21 09:00,2차(09:00),정산_기준,1시간,42.58%,57.42%,1.50M,227.68K,1.27M,84.82% 숏포지션,+0.001%,-0.001%,+0.001%,18.15%,8.47B,131.78K,"$64,294.46","97,267,000",1530.44,-1.069%,37.3%,"$64,000",2977.0BTC,,,"$64,500",120.2BTC,,
2026-06-21 09:00,2차(09:00),정산_기준,4시간,34.04%,65.96%,16.65M,2.59M,14.07M,84.48% 숏포지션,+0.001%,-0.001%,+0.001%,18.15%,8.47B,131.78K,"$64,294.46","97,267,000",1530.44,-1.069%,37.3%,"$64,000",2977.0BTC,,,"$64,500",120.2BTC,,
2026-06-21 09:00,2차(09:00),정산_기준,12시간,41.12%,58.88%,112.30M,36.54M,75.76M,67.46% 숏포지션,+0.001%,-0.001%,+0.001%,18.15%,8.47B,131.78K,"$64,294.46","97,267,000",1530.44,-1.069%,37.3%,"$64,000",2977.0BTC,,,"$64,500",120.2BTC,,
2026-06-21 09:00,2차(09:00),정산_기준,24시간,47.16%,52.84%,173.27M,53.07M,120.20M,69.37% 숏포지션,+0.001%,-0.001%,+0.001%,18.15%,8.47B,131.78K,"$64,294.46","97,267,000",1530.44,-1.069%,37.3%,"$64,000",2977.0BTC,,,"$64,500",120.2BTC,,
2026-06-21 09:30,2차(09:00),정산_30분후,1시간,36.99%,63.01%,1.32M,467.03K,851.19K,64.57% 숏포지션,+0.001%,-0.002%,+0.002%,18.23%,8.50B,132.33K,"$64,243.65","97,278,000",1531.00,-1.072%,32.9%,"$64,000",2297.7BTC,,,"$64,500",121.1BTC,,
2026-06-21 10:00,2차(09:00),정산_1시간후,1시간,58.9%,41.1%,1.59M,851.03K,741.68K,53.43% 롱포지션,+0.002%,-0.002%,+0.003%,18.22%,8.50B,132.35K,"$64,279.55","97,335,000",1531.00,-1.050%,46.7%,"$64,000",2298.7BTC,,,"$64,500",147.4BTC,,
2026-06-21 12:00,-,일반,1시간,44.45%,55.55%,1.42M,707.60K,709.51K,50.07% 숏포지션,+0.005%,-0.002%,+0.001%,18.29%,8.57B,133.38K,"$64,233.44","97,160,000",1531.00,-1.172%,38.7%,"$64,000",1810.6BTC,,,"$64,000",130.5BTC,,
2026-06-21 14:00,-,일반,1시간,28.58%,71.42%,4.82M,810.02K,4.01M,83.19% 숏포지션,+0.005%,-0.003%,-0.001%,18.25%,8.53B,132.83K,"$64,264.33","97,170,000",1531.00,-1.230%,35.5%,"$64,000",221.2BTC,,,"$64,500",240.8BTC,,
2026-06-21 16:00,3차(17:00),정산_1시간전,1시간,28.31%,71.69%,2.16M,1.14M,1.02M,52.68% 롱포지션,+0.004%,-0.003%,0.000%,18.29%,8.55B,133.09K,"$64,247.21","97,121,000",1531.00,-1.227%,59.3%,"$64,000",1280.0BTC,,,"$64,500",92.5BTC,,
2026-06-21 16:30,3차(17:00),정산_30분전,1시간,39.75%,60.25%,2.00M,975.43K,1.03M,51.26% 숏포지션,+0.003%,-0.002%,-0.001%,18.30%,8.55B,133.22K,"$64,160.63","96,945,000",1531.00,-1.309%,9.3%,"$64,000",903.6BTC,,,"$64,000",387.9BTC,,
